OrganizationId	Status	Name	Address	City	State	Zip	Country	Phone	Fax	Email	OrgUrl	FacebookUrl	OrgType	OrgSpecies	ServeAreas	AdoptionProcess	MeetPets	Services	AllowCommonApp	MessageOrg
314	Available	Rescue Me Incorporated	P.O. Box 385	Woodland Hills	CA	91365	United States	(818) 999-2400		rescuemeincorporated@yahoo.com	http://www.rescuemeinc.org		Rescue	Domestic as well as wildlife				adoptions,rescue,rehabilitation,rehoming,training,spay/neuter referrals,medical referrals	No	Yes

323	Available	Clay County Animal Shelter	P.O. Box 623	Flora	IL	62839	United States	(618) 665-3005		admin@claycountyshelter.com	http://www.petfinder.org/shelters/IL399.html	https://www.facebook.com/pages/Clay-County-Animal-Shelter/117827594911363	Shelter	cats, dogs	Louisville, Flora, Clay City			adoptions	No	Yes

331	Available	Long Beach Spay Neuter		Long Beach	CA	90802	United States	(562) 544-0335		Lbsn2006@yahoo.com			Rescue	Mainly Cats				Adoption, Trapping, Spay/Neuter	No	Yes

340	Available	Noble County Paws	613 Grove	Perry	OK	73077	United States	(580) 336-3091		noblecountypaws@gmail.com			Shelter	dogs, cats				low-cost neutering, spraying and pet adoptions	No	Yes

342	Available	Morrow County Dog Shelter	80 N. Walnut St. Suite A.	Mt. Gilead	OH	43338	United States	(419) 946-1747		dogwarden@morrowcountyohio.gov			Shelter	dogs	Mt. Gilead. Edison. Cardington. Fulton. Marengo. Chesterville. Sparta. Johnsville. Iberia	Adoption fee is $130 and includes spay/neuter, vaccinations, heartworm test and license.. . Must meet the dog you are interested in first then complete an application in order to be considered.. 	Monday-Thursday 10-4. Friday by appointment only. Saturday-Sunday 10-2. . 	adoptions, dog law enforcement	No	Yes

354	Available	Save Pets of Today		Palm Harbor	FL	34684	United States			darkrain1234@gmail.com			Rescue	dogs, cats				adoptions	No	Yes

356	Available	For the Sake of Animals, Inc.	P.O. Box 1013	Mena	AR	71953	United States	(479) 243-0176		amyopry@hotmail.com			Shelter	cats, dogs, and horses				adoption of spayed/neutered dogs and cats, santuary for horses	No	Yes

359	Available	Animal Protective Foundation	53 Maple Avenue	Scotia	NY	12302	United States	(518) 374-3944		perrigo@animalprotective.org	http://www.animalprotective.org		Shelter	dogs, cats, rabbits, guinea pigs, hamsters, gerbils, mice, rats, chinchillas, birds				Adoption	No	Yes

361	Available	Caring About The Strays (C.A.T.S.), Inc.	80 Kinderkamack Road	Westwood	NJ	7675	United States	(201) 666-5444		care4strays@optonline.net	http://www.care4strays.org		Rescue	mostly cats, occasionally dogs				adoptions	No	Yes

362	Available	Kismutt Small Dog Rescue	R.R.  4 - 882702	St. Marys	ON	N4X 1C7	Canada	(519) 283-6585		kismutt@sympatico.ca	http://www.kismutt.com		Rescue	dogs				adoptions	No	Yes

365	Available	Ferrets Unlimited Ferret Shelter		Cleveland	OH	44134	United States			adoptions@ferretsunlimited.org	http://www.ferretsunlimited.org		Shelter	ferrets, ranch mink, wild mink rehab				adoption,education	No	Yes

372	Available	Russell Rescue, Inc.	1412 Trotwood Ave. , Suite 36	Columbia	TN	38401	United States	(931) 000-0000		russellrescuetn@gmail.com	www.russellrescuetn.com		Rescue	primarily dogs but some cats				adoptions, rescue	No	Yes

378	Available	Atlanta Animal Rescue Friends, Inc.	6570 James B Rivers Drive	Stone Mountain	GA	30083	United States	(678) 534-3483		info@aarfatlanta.org	http://www.aarfatlanta.org	http://www.facebook.com/AARFatlanta	Rescue	dogs and cats				adoption, spay/neuter program, humane education for children, public outreach	No	Yes

381	Available	Friends of Retired Greyhounds	PO BOX 29678	THORNTON	CO	80229	United States	(720) 675-5975		info@friendsofretiredgreyhounds.org	http://www.friendsofretiredgreyhounds.org/		Rescue	Greyhound Dogs (Retired Racers)				adoptions	No	Yes

384	Available	Purebred Rescue Organization of Ohio, Inc.	P.O. Box 88	Bellbrook	OH	45305	United States			purebredrescue@onebox.com	http://www.purebredrescueorganization.com		Rescue	Dogs Only				Adoption	No	Yes

385	Available	Purrs And Whiskers Shelter, Inc.	4251 Turtle Mound Rd	Melbourne	FL	32934	United States	(321) 752-5120		paws50@bellsouth.net	www.pawsfla.com		Rescue	cats	Brevard County	Adoptiion fee is $75 per cat and an application is needed before any adoption takes place.	Saturdays at Petsmart from 11-3 or by appointment in our homes.	adoptions	No	Yes

393	Available	Southern Siberian Rescue	PO Box 98601	Raleigh	NC	27624	United States	(919) 868-0798		SouthernSibes@yahoo.com	http://www.southernsiberian.com	https://www.facebook.com/pages/Southern-Siberian-Rescue/130933903640600?ref=hl	Rescue	Siberian Huskies				Adoptions	No	Yes

394	Available	Northeast Ohio Collie Rescue, Inc.	PO Box 1594	Elyria	OH	44036-1594	United States			info@neocr.org	http://www.neocr.org		Rescue	dogs - collies				Adoptions	No	Yes

400	Available	Lab Rescue of Greater Richmond	PO box 1479	midlothian	VA	23113	United States			LabRescueofGR@yahoo.com	www.labrescue-richmond.com		Rescue						No	Yes

401	Available	Concord-Merrimack County SPCA	130 Washington Street 	Penacook	NH	3303	United States	(603) 753-6751		info@concordspca.org	http://www.concordspca.org		Shelter	dogs, cats, small animals not including reptiels and/or birds					No	Yes

403	Available	Animal Shelter Inc. of Sterling MA	17 Laurelwood Road	Sterling	MA	1564	United States	(978) 422-8585		staff@sterlingshelter.org	http://www.sterlingshelter.org		Shelter	dogs and cats and small animals				adoptions	No	Yes

407	Available	Cocker Nation Rescue of Michigan		Livonia	MI	48152	United States			hopesdoghouse@gmail.com	www.cockernation.org	http://www.facebook.com/pages/Cocker-Nation-Rescue-of-Michigan/112145042154239	Rescue	cocker spaniels (pure and mix)	We service the entire state of Michigan.	The first step in adopting one of our rescue dogs is to fill out our online application.  Once we receive the application, we will do a vet reference check.  Once that is approved, we will contact the potential applicant to set up a home visit.  Once the home visit is completed, we set up a meet and greet.  If we feel the potential adopter is the best fit for the dog, and vice versa, the adoption will take place.	All of our foster dogs are in foster homes.  We do not have a facility/shelter, and fosters contact the potential adopter once the vet reference check is completed. The foster and potential adopter will set up a time to meet.	spay/neuter, adoptions, fostering	No	Yes

414	Available	Greyhound Expressions		Monroe	MI	48162	United States	1 877 866 GREY		info@greyhoundexpressions.org	http://www.greyhoundexpressions.org		Rescue	Greyhounds				Greyhound Adoption	No	Yes

422	Available	LI Rabbit Rescue Group		Great Neck	NY	11021	United States	(516) 510-3637		information@longislandrabbitrescue.org	http://www.lirrg.org		Rescue	rabbits				adoptions, bonding sessions	No	Yes

429	Available	Humane Society of Skagit Valley	18841 Kelleher Road	Burlington	WA	98233	United States	(360) 757-0445		humanesocietyofskagitvalley@gmail.com	http://www.skagithumane.com		Shelter	cats, dogs				adoptions, low cost spay/neuter, return lost pets to owners, education	No	Yes

432	Available	Second Chance For Strays, Inc.	PO Box 5032	Clearwater	FL	33758	United States	(727) 787-2919		scfsfl@aol.com	www.secondchanceforstrays.com		Rescue	Cats				adoptions,Spay/Neuter,Rescue	No	Yes

439	Available	NEADY Cats Corp	215 Worcester Rd	Sterling	MA	1564	United States	(978) 422-5116		marilyn@neadycats.org	http://www.neadycats.org		Shelter	cats				Adoption, educational information for the public	No	Yes

449	Available	The Old Dog House	1650 Margaret Street, Ste 302, PMB 137	Jacksonville	FL	32204-3869	United States	(904) 419-7387		info@theolddoghouse.org	http://www.theolddoghouse.org	http://www.facebook.com/theolddoghouse	Rescue	adult dogs	Jacksonville, FL; Northeast FL; Southeast GA			adoptions, education	No	Yes

460	Available	Perfect Paws Pet Rescue, Inc.	PO Box 15868	Fort Wayne	IN	46885	United States	(260) 341-5229		perfectpawspetrescue@gmail.com	http://www.perfectpawspetrescue.org		Rescue	dogs & cats				adoptions	No	Yes

468	Available	Midwest Schipperke Rescue		Bloomfield	MI	48301	United States	(248) 644-7876		shadowskip@aol.com	http://www.midwestschipperkerescue.org		Rescue	Schipperkes only				adoptions, spay/neuter, transports, breed identification, 	No	Yes

469	Available	Mostly Shepherds Inc.	Mostly Shepherds P.O.Box 694	New Monmouth	NJ	7748	United States	(732) 671-3708		libcook@aol.com	http://www.mostlyshepherds.homestead.com		Rescue	Dogs and cats 	NJ and Pa. 	We have a Application a donation between 100.00$and 250.00$which includes altering all vets and microchip 	Our pets can be seen by Appointment inHowell NJ r at their respective Fosterhomes 	adoption 	No	Yes

476	Available	Great Pyrenees Rescue of Northern California		Potter Valley	CA	95762	United States	(877) 797-3633		rescue@gprnc.org	http://www.gprnc.org		Rescue	Dogs				Adoptions, rescue, foster homes	No	Yes

478	Available	Pepin County Humane Society	 PO Box 113	Durand	WI	54736	United States	(715) 672-8389		pepinchs@aol.com	http://www.petfinder.org/shelters/WI09.html		Shelter	cats, dogs, rare small animals				adoptions	No	Yes

485	Available	Craven-Pamlico Animal Services	1639 Old Airport Rd	New Bern	NC	28562	United States			animalcontrol@cravencounty.com	http://www.cpasc.petfinder.com		Shelter	dog, cat only				adopt, owner reclaims, requested euthanasia, microchip scanning for public, spay/neuter under contra	No	Yes

490	Available	Protection of Animals in Wakefield Society, Inc. 	411 Lowell Street (Mailing address: 383R Lowell Street)	Wakefield	MA	1880	United States	(551) 800-7297		pawswakefield@outlook.com	http://pawswakefield.rescuegroups.org	www.facebook.com/PAWS.01880	Rescue	mostly cats,plus some dogs, rabbits, guinea pigs and sometimes birds	Wakefield, Reading, Lynnfield, Stoneham, and surrounding towns in Massachusetts	We require an application form the person who will be the primary caretaker of the pet.  Fees vary by species and age range	Every Saturday from 10 am to 1 pm at our office: 411 Lowell Street, Wakefield, MA.. Also daily by appointment. . VCA Wakefield Animal Hospital, 19 Main Street, Wakefield, MA. Every Saturday from 10 a.m. to 1 p.m. . . . We also meet potential adopters by appointment in our office or at a convenient location throughout the week. . 	cat adoptions, TNR, referrals for low cost s/n and other services	No	Yes

492	Available	Col. Potter Cairn Terrier Rescue Network	P.O. Box 1354	Romoland	CA	92585	United States			cairnrescuecpcrn@yahoo.com	http://www.cairnrescue.com		Rescue	Cairn Terriers				rescue and adoptions	No	Yes

494	Available	Scottie Kingdom Rescue, Inc.	PO Box 551265	Dallas	TX	75355-1265	United States			Rescue@scottiekingdom.com	http://www.scottiekingdom.com/		Rescue	Dogs				Adoptions, Shelter Releases, Owner Releases, Rescue Transfers & Overflow	No	Yes

500	Available	German Shepherd Rescue of Central Florida	3845 W. Deltona Blvd.	Dunnellon	FL	34433	United States	(352) 897-5357		WeLuvGSDs@gsrfl.com	http://www.gsrfl.org		Rescue	dogs				adoptions	No	Yes

501	Available	NorCal Irish Setter Rescue, Inc.	3387 West Terrace	Lafayette	CA	94549	United States			doofieteah@earthlink.net	http://ncisrescue.org		Rescue	dogs (Irish Setters)	From Fresno to California/Oregon boarder			adoption, foster care	No	Yes

503	Available	A Caring Place - All Breed Dog Rescue	P.O. Box 989	Westmont	IL	60559-0989	United States	(630) 375-7976		acaringplace@comcast.net	http://www.acaringplacehs.org		Rescue	cats and dogs				adoptions	No	Yes

509	Available	Green Street Rescue		Philadelphia	PA	19130-3207	United States			greenstrescue@gmail.com	www.greenstreetrescue.org	Green Street Rescue	Rescue	cats 	Philadelphia PA 	Application required. References reviewed. $110 Adoption Fee per cat.. Two cats adopted as a pair for an adoption fee of $135. . All cats are vaccinated, spayed or neutered and tested for aids/leukemia. 	Cats are in the adoption window at Fairmount Pet Shoppe, 2024 Fairmount Street, Philadelphia, PA , 19130 and at Le Cat Cafe, Philadelphia's first. The address is 2713 W.Girard Avenue, Philadelphia. Visit our website: www.lecatcafe.org.  Cats are also in foster homes and appointments need to be made to meet these cats. Visit:  www.greenstreetrescue.org for details.	adoptions, TNR, Trapping Help, finding foster homes, help with trapping, networking,	No	Yes

512	Available	K-9 Lifeline Rescue+	P. O Box 772	Genoa City	WI	53128	United States			K9LifelineRescue@aol.com	http://www.K9Lifeline.com		Rescue	Dogs & Puppies only				Adoptions, Training, Nutrition, Vaccines, Spay/Neuter	No	Yes

513	Available	Magic Happens Rabbit Rescue		Baton Rouge	LA	70816	United States	(225) 341-2866		Wendy@magichappensrescue.com	http://www.magichappensrescue.com		Rescue	rabbits, ocassionally other small & furry pets	Louisiana			rescue, adoptions, classroom/group visits, event booths	No	Yes

514	Available	South Jersey Rescue	102 S Market St	Gibbstown	NJ	8027	United States			admin@southjerseyrescue.com			Rescue	cats, dogs				adoptions	No	Yes

523	Available	TreeTops Animal Rescue	PO Box 584	Landenberg	PA	19350	United States	(484) 727-7456		info@TreeTopsRescue.org	http://www.treetopsrescue.org	https://www.facebook.com/treetopsrescue	Rescue	cats and dogs	1 hour from Landenberg, PA 19350	Adoption requirement info is on website- approved application, contract, and fees included	Foster home by scheduled visits, some cats at Paws & Claws Pet Store, 305 W. State St, Kennett Square, PA 	adoption	No	Yes

528	Available	Heidi's Legacy Dog Rescue	3102 Nichols Road	Lithia	FL	33547	United States	(813) 737-1795		heidislegacy@aol.com	http://www.heidislegacydogrescue.com/index.html		Rescue	cats & dogs				adoptions	No	Yes

540	Available	Animal Refuge Center	18011 Old Bayshore Road	North Fort Myers	FL	33917	United States	(239) 731-3535			http://www.animalrefugecenter.com		Shelter	Dogs and Cats				Adoption	No	Yes

542	Available	Almost Home Az Boxer Rescue	PO BOX 93911	Phoenix	AZ	85070-3911	United States	(602) 332-1626		almosthomeaz@gmail.com	http://www.almosthomeboxers.org		Rescue	boxer dogs primarily				rescue, rehab, rehome	No	Yes

555	Available	Second Chance Animal Rescue 	Serving all of MI. IN. Il. WI!	Southwest	MI	49055	United States	(269) 303-5028		steph.fabian@hotmail.com	http://www.petfinder.org/shelters/MI542.html		Rescue	cats, dogs, horses, rodents ect				adoptions, surrenders, low cost spay/nueter to animals adopted through us	No	Yes

562	Available	LUV A DOG Rescues and Adoptions		Indianapolis	IN	46226	United States	(317) 523-4785		caninematchmaker@yahoo.com	http://www.luvadog.petfinder.com		Rescue	dogs, cats				rescues, adoptions	No	Yes

568	Available	City of Rancho Cucamonga Animal Shelter	11780 Arrow Rte	Rancho Cucamonga	CA	91730	United States	(909) 466-7387		rcpets@cityofrc.us	http://www.Rcpets.info		Shelter	cats, dogs, small animals, reptiles, birds, wild animals				adoptions, intake, foster, volunteer	No	Yes

573	Available	Tazzy's Animal Transports/Siamese & Collie Rescue		Sultan	WA	98294	United States	(360) 793-1661		info@tazzysrescue.org	http://www.tazzysrescue.org	https://www.facebook.com/tazzyssiameserescue	Rescue	cats and dogs				adoptions, lost and found, temporary fostering	No	Yes
