Kramer;Cat;Domestic Medium Hair;;Adoption
Meiko;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Zena;Dog;Labrador Retriever;Rhodesian Ridgeback;Adoption
Cyan;Dog;American Pit Bull Terrier;;Adoption
Rico;Cat;Tabby;;Adoption
Elizabeth;Cat;Dilute Calico;Domestic Short Hair;Adoption
Saeed;Cat;Siamese;;Adoption
Crystal Joy;Dog;Shih Tzu;Pekingese;Adoption
Leo;Dog;Boxer;Shepherd;Adoption
Bobbie Bouche;Dog;American Pit Bull Terrier;;Adoption
Henry 05-3650;Cat;Domestic Short Hair;;Adoption
Allie (Sedaris);Cat;Domestic Short Hair;;Adoption
Two Socks;Dog;Boxer;Terrier;Adoption
Little Layla;Dog;Pit Bull Terrier;;Adoption
Jackson Browne;Dog;Shepherd;Boxer;Adoption
Dexter (Brin-Nee);Dog;Dachshund;;Adoption
Hank+;Dog;Dachshund;;Adoption
Oscar+;Dog;Dachshund;;Adoption
Max Tough Stuff;Dog;Chihuahua;;Adoption
Columbus;Cat;Tabby;Tiger;Adoption
Madeline;Dog;Beagle;Pointer;Adoption
Polly;Dog;Shepherd;;Adoption
Maou Maou;Cat;Domestic Short Hair;;Adoption
Baxter;Dog;Black Labrador Retriever;;Adoption
Maxine;Cat;Dilute Calico;Domestic Short Hair;Adoption
Rose;Cat;Tabby;Domestic Short Hair;Adoption
Mikey;Dog;Dachshund;;Adoption
Maxillion;Dog;Dachshund;;Adoption
Fosters Needed;Dog;American Pit Bull Terrier;Rottweiler;Adoption
Pippin/Sammy;Cat;Domestic Short Hair;;Adoption
Abby;Dog;Parson Russell Terrier;Terrier;Adoption
Coco IV;Cat;Siamese;Snowshoe;Adoption
Chloe;Cat;Calico;;Adoption
Finley;Dog;Boxer;;Adoption
CA - Kayla (MCR);Cat;Maine Coon;;Adoption
Monica;Cat;Tuxedo;;Adoption
Chilly;Cat;Domestic Short Hair;;Adoption
Toby;Cat;Domestic Short Hair;;Adoption
Muffin;Cat;Tabby;;Adoption
Minnie;Cat;Domestic Short Hair;;Adoption
Willow;Dog;Chihuahua;;Adoption
Lexi;Dog;Chocolate Labrador Retriever;;Adoption
Priscilla;Dog;Border Collie;Husky;Adoption
Miley;Dog;Chihuahua;;Adoption
Patches;Dog;Chihuahua;;Adoption
Lelani;Dog;American Pit Bull Terrier;;Adoption
Maisy;Dog;Staffordshire Bull Terrier;Labrador Retriever;Adoption
Roman - VIDEO!!;Cat;Tuxedo;Domestic Short Hair;Adoption
Sabrina - UPDATED!;Cat;Calico;Domestic Medium Hair;Adoption
Teddy-Got himself a foster home!;Dog;Jindo (Korean);;Adoption
Dominique;Dog;Chihuahua;;Adoption
Diva;Dog;Catahoula Leopard Dog;Australian Shepherd;Adoption
Lexus;Cat;Oriental Short Hair;Siamese;Adoption
Audi;Cat;Maine Coon;;Adoption
Aston;Cat;Domestic Short Hair;;Adoption
Mercedes;Cat;Domestic Short Hair;;Adoption
Coco and Foxy;Cat;Domestic Short Hair;;Adoption
Foxy;Cat;Domestic Short Hair;Tabby;Adoption
Suki;Cat;Domestic Short Hair;;Adoption
Sasha;Cat;Tortoiseshell;;Adoption
Hana;Cat;Domestic Short Hair;;Adoption
Rochana;Cat;Domestic Short Hair;;Adoption
Sasha;Dog;Doberman Pinscher;;Adoption
Belle;Dog;Terrier;;Adoption
Mollie;Dog;Doberman Pinscher;;Adoption
Nikita;Cat;American Shorthair;;Adoption
Baby Brooklyn;Dog;American Bulldog;;Adoption
Kalaya;Cat;Domestic Medium Hair;;Adoption
Evie;Cat;Domestic Short Hair;;Adoption
Rover;Dog;Terrier;Chihuahua;Adoption
Happy  (8813);Cat;Domestic Short Hair;;Adoption
Casanova;Dog;Chihuahua;;Adoption
Oliver;Cat;Domestic Short Hair;;Adoption
Chichi;Cat;Domestic Long Hair;;Adoption
AA-Anabel;Dog;Terrier;;Adoption
AA-Oliver;Dog;Basenji;Shepherd;Adoption
Rudy (FIV+);Cat;Domestic Short Hair;;Adoption
Pliskin;Dog;Doberman Pinscher;;Adoption
Manny;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Spidey;Cat;Tabby;;Adoption
AA-Amber;Dog;Terrier;;Adoption
Sandy;Cat;Domestic Short Hair;;Adoption
Brandy;Cat;Russian Blue;Dilute Tortoiseshell;Adoption
Wembley (Wicklow);Dog;Terrier;Beagle;Adoption
Siete;Cat;Extra-Toes Cat (Hemingway Polydactyl);;Adoption
Coralie;Cat;Domestic Short Hair;;Adoption
FOSTERS NEEDED;Dog;Terrier;;Adoption
Macy *video*;Cat;Domestic Short Hair;;Adoption
Tilley;Cat;Domestic Long Hair;;Adoption
Skip;Dog;Terrier;;Adoption
NOLA Murray;Cat;Bengal;Tabby;Adoption
Libby;Cat;British Shorthair;Tortoiseshell;Adoption
Awsha/Achsha;Dog;Doberman Pinscher;;Adoption
Lucien;Dog;Doberman Pinscher;;Adoption
Pip;Dog;Staffordshire Bull Terrier;;Adoption
Sahara;Dog;Staffordshire Bull Terrier;;Adoption
Zoe;Dog;Terrier;Corgi;Adoption
ARI;Cat;Domestic Short Hair;;Adoption
OZZIE;Cat;Domestic Short Hair;;Adoption
Maggie Magpie;Cat;Tortoiseshell;Domestic Short Hair;Adoption
VINNY;Cat;Tabby;;Adoption
Shelly;Cat;Domestic Short Hair;;Adoption
Quilpie;Cat;Tortoiseshell;Domestic Short Hair;Adoption
Marley;Dog;American Pit Bull Terrier;;Adoption
Yummy and Fancy;Dog;Pomeranian;;Adoption
Whiskey;Cat;Snowshoe;;Adoption
CONNER;Cat;Domestic Short Hair;;Adoption
PADDY;Cat;Domestic Short Hair;;Adoption
CYBIL;Cat;Domestic Short Hair;;Adoption
LIL' BEAR;Cat;Domestic Short Hair;;Adoption
EASTER;Cat;Domestic Short Hair;;Adoption
MAESTRO;Cat;Domestic Short Hair;;Adoption
MISS KITTY KITTY;Cat;Domestic Short Hair;;Adoption
MISSY;Cat;Domestic Short Hair;;Adoption
REMI;Cat;Domestic Short Hair;;Adoption
ROSALYN;Cat;Domestic Short Hair;;Adoption
SAVANNAH;Cat;Domestic Short Hair;;Adoption
Octavia;Cat;Tortoiseshell;;Adoption
Flint;Cat;Applehead Siamese;;Adoption
Bailey Girl;Dog;American Staffordshire Terrier;Boston Terrier;Adoption
Fosters Needed!;Dog;Great Pyrenees;;Adoption
Sully;Dog;Beagle;Dachshund;Adoption
Rosie & Posie;Dog;Yorkshire Terrier Yorkie;Chihuahua;Adoption
Jenny;Dog;Chinese Shar-Pei;;Adoption
Sissy;Cat;Domestic Short Hair;;Adoption
Paulie;Cat;Domestic Short Hair;;Adoption
Whitley;Dog;Poodle (Standard);;Adoption
Smokey Moe;Cat;Domestic Short Hair;;Adoption
Cappy;Cat;Turkish Van;Domestic Short Hair;Adoption
Honey;Dog;Chihuahua;Terrier;Adoption
Allie;Dog;American Pit Bull Terrier;;Adoption
Suzette;Cat;Tuxedo;Domestic Medium Hair;Adoption
Roxie;Cat;Domestic Short Hair;;Adoption
Pate;Dog;Jack Russell Terrier;;Adoption
Brianna (aka Reesie);Dog;American Pit Bull Terrier;;Adoption
Chloe;Dog;Rat Terrier;Chihuahua;Adoption
Freddie;Cat;Tabby;Domestic Short Hair;Adoption
Kam Jefferson;Dog;Chihuahua;;Adoption
Gorgeous George;Dog;Border Collie;;Adoption
Tillie- New pictures!;Cat;Domestic Short Hair;Tabby;Adoption
Shelby Cocoa Crunch;Dog;Poodle (Miniature);;Adoption
PATTY;Cat;Tortoiseshell;;Adoption
Gia;Cat;Domestic Short Hair;Tabby;Adoption
Sandie;Dog;Pit Bull Terrier;;Adoption
TG-Lex;Dog;Pointer;;Adoption
Sheba;Dog;American Pit Bull Terrier;;Adoption
Zorrita (LR) 6.1.08;Cat;Maine Coon;Tabby;Adoption
Pocahontas;Dog;Boxer;Labrador Retriever;Adoption
Adeley (Westhampton);Cat;Domestic Short Hair;;Adoption
Sandy;Cat;Russian Blue;Domestic Long Hair;Adoption
Paddy McGee;Cat;American Shorthair;Domestic Short Hair;Adoption
Kassidy;Dog;Labrador Retriever;Shar Pei;Adoption
FOSTERS/VOLUNTEERS NEEDED;Dog;Shepherd;Chihuahua;Adoption
Rango;Dog;Chihuahua;Jack Russell Terrier;Adoption
Lulu;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Juju;Cat;Domestic Short Hair;;Adoption
SWEET PEA;Cat;Domestic Short Hair;;Adoption
Skippy;Cat;Applehead Siamese;;Adoption
Stripes;Cat;Torbie;Domestic Short Hair;Adoption
Pablo;Dog;Chihuahua;;Adoption
Lola *Video*;Cat;Domestic Short Hair;;Adoption
Bo;Dog;Dalmatian;American Staffordshire Terrier;Adoption
Miley (Westhampton);Cat;Torbie;Domestic Short Hair;Adoption
Casey;Cat;Domestic Short Hair;;Adoption
Pippa;Cat;Domestic Short Hair;;Adoption
Shelby;Dog;American Pit Bull Terrier;;Adoption
Stella;Dog;Shar Pei;American Pit Bull Terrier;Adoption
Kyle;Dog;American Pit Bull Terrier;;Adoption
MINDY;Cat;Domestic Short Hair;;Adoption
Tega;Dog;Greyhound;Whippet;Adoption
Beautiful Barn Kitties;Cat;Domestic Medium Hair;Domestic Short Hair;Adoption
Hanna / Video;Dog;Elkhound;;Adoption
Belle*F*;Dog;Labrador Retriever;Terrier;Adoption
Short Stuff aka Shortie-ADOPTED!;Dog;Pug;Terrier;Adoption
Zeus;Dog;American Bulldog;;Adoption
Mercy;Dog;German Shepherd Dog;Shar Pei;Adoption
"zz ""Lena"" courtesy listing";Cat;Tortoiseshell;Tabby;Adoption
"zz ""Muchi"" courtesy listing";Cat;Tabby;Tabby;Adoption
SNOOKII;Dog;Chihuahua;Dachshund;Adoption
Ben & Jerry;Cat;Siamese;;Adoption
Arnie FE1-8284;Cat;Domestic Short Hair;;Adoption
Spookie;Cat;Domestic Short Hair;;Adoption
Betty;Cat;Domestic Long Hair;;Adoption
Lilly;Cat;Domestic Short Hair;;Adoption
Diamond;Dog;Catahoula Leopard Dog;Labrador Retriever;Adoption
Spot;Dog;Shepherd;;Adoption
KIKI;Dog;Terrier;Fox Terrier;Adoption
Brena;Dog;Catahoula Leopard Dog;;Adoption
Buhdy;Cat;Domestic Short Hair;Tabby;Adoption
Lilac;Cat;Domestic Short Hair;Tabby;Adoption
Christopher;Cat;Domestic Short Hair;Tabby;Adoption
Bee;Cat;Domestic Short Hair;Bombay;Adoption
Cleo;Cat;Tortoiseshell;;Adoption
Peek A Boo;Cat;Tuxedo;;Adoption
Chico;Cat;Tabby;;Adoption
Bandit;Dog;Pointer;Labrador Retriever;Adoption
Catherine;Cat;Domestic Short Hair;;Adoption
Frankie D2682;Dog;Pit Bull Terrier;;Adoption
Jerry  05-3172;Cat;Domestic Short Hair;;Adoption
AA-Whitney;Dog;Collie;;Adoption
AA-Harvey;Dog;Black Labrador Retriever;;Adoption
Edgar (KLL) 4.14.11;Cat;Domestic Short Hair;;Adoption
COOKIE;Dog;Boxer;;Adoption
Lady Luck;Cat;Tabby;;Adoption
Maggie Mae *Courtesy listing*;Dog;Feist;Terrier;Adoption
Bubba;Dog;Terrier;Maltese;Adoption
Confetti 4415;Cat;Domestic Short Hair;;Adoption
Hazel 7755;Cat;Domestic Short Hair;;Adoption
Foxy 8329;Cat;Domestic Short Hair;;Adoption
Eileen 8441;Cat;Domestic Short Hair;Tuxedo;Adoption
Michaela 9536;Cat;Domestic Short Hair;;Adoption
Bella 8564;Cat;Domestic Short Hair;;Adoption
Georgette 10511;Cat;Calico;Tabby;Adoption
Baraj 10331;Cat;Domestic Short Hair;;Adoption
BB King 10037;Cat;Domestic Short Hair;;Adoption
Martin 11013;Cat;Domestic Short Hair;;Adoption
Roxy 8328;Cat;Domestic Medium Hair;;Adoption
David 8442;Cat;Domestic Short Hair;Tuxedo;Adoption
Zuzu 10039;Cat;Domestic Short Hair;;Adoption
Bubbalicious 11190;Cat;Domestic Long Hair;;Adoption
Sasha;Cat;Domestic Short Hair;;Adoption
Lizzie(PRA);Dog;Terrier;;Adoption
Jamie(PRA);Dog;Beagle;Chihuahua;Adoption
Mabel;Dog;Pit Bull Terrier;;Adoption
Blazer;Dog;Jack Russell Terrier (Parson Russell Terrier);;Adoption
Lucas;Cat;Domestic Medium Hair;;Adoption
Elsie;Cat;Tuxedo;Domestic Short Hair;Adoption
FOSTERS NEEDED!!!;Dog;Chihuahua;Dachshund;Adoption
RUSSO;Dog;American Pit Bull Terrier;American Staffordshire Terrier;Adoption
Trapper;Cat;Domestic Long Hair;;Adoption
Roy;Cat;Domestic Short Hair;;Adoption
Macy;Cat;Siamese;;Adoption
Peekaboo - sponsor only;Cat;American Shorthair;;Adoption
Sam;Dog;Dachshund;;Adoption
Layla(PRA);Dog;Terrier;;Adoption
A Foster Animal;Dog;American Pit Bull Terrier;;Adoption
Smiley MH;Dog;Jack Russell Terrier;;Adoption
Schatzi;Cat;Domestic Short Hair;;Adoption
Cole;Dog;American Staffordshire Terrier;;Adoption
Desi;Dog;Catahoula Leopard Dog;American Staffordshire Terrier;Adoption
Milly;Dog;Catahoula Leopard Dog;American Staffordshire Terrier;Adoption
Peanut 8590;Cat;Domestic Short Hair;;Adoption
Smoochie;Cat;Tabby;;Adoption
Winifred Mae;Dog;Shih Tzu;Yorkshire Terrier Yorkie;Adoption
Bella Bunny (PRA);Dog;American Bulldog;;Adoption
Stewart;Dog;Pit Bull Terrier;Labrador Retriever;Adoption
Rizzo;Dog;Boxer;;Adoption
Honey Bee(PRA);Dog;Chihuahua;;Adoption
TOBY KEITH;Dog;Labrador Retriever;Boxer;Adoption
AA-Baker;Dog;Staffordshire Bull Terrier;Boxer;Adoption
AA-Molina;Dog;Boxer;Shar Pei;Adoption
Zeva;Cat;Domestic Short Hair;Calico;Adoption
Sassy;Cat;Domestic Short Hair;;Adoption
Bucky;Dog;Terrier;;Adoption
"Sneak Thru (""Roxy"")";Dog;Greyhound;;Adoption
Falcon - Foster Needed;Dog;Siberian Husky;;Adoption
Charlene;Cat;Domestic Short Hair;;Adoption
Charlee;Dog;Yellow Labrador Retriever;;Adoption
Daisy Mae;Dog;Beagle;;Adoption
Gizmo;Cat;Domestic Short Hair;;Adoption
Minnie;Cat;Domestic Medium Hair;;Adoption
Salem;Cat;Domestic Short Hair;;Adoption
Sammie;Dog;Hound;Terrier;Adoption
Jefferson;Cat;Domestic Short Hair;;Adoption
AA-Harrison;Dog;Black Labrador Retriever;Boxer;Adoption
Sophie;Dog;Rottweiler;Terrier;Adoption
Coffey;Dog;Staffordshire Bull Terrier;American Bulldog;Adoption
Rosanne;Dog;Terrier;;Adoption
Sofia;Dog;Chihuahua;Dachshund;Adoption
"zz ""Boomerang"" courtesy listing";Cat;Domestic Short Hair;Tabby;Adoption
Moonlight;Cat;Turkish Angora;Domestic Medium Hair;Adoption
Cricket;Dog;German Shepherd Dog;Rottweiler;Adoption
Toni;Dog;Chihuahua;;Adoption
Tess;Cat;Domestic Short Hair;;Adoption
Thunder;Cat;Domestic Short Hair;;Adoption
Jill;Dog;Hound;Labrador Retriever;Adoption
Smiley;Dog;Labrador Retriever;Cattle Dog;Adoption
Tabitha;Cat;Tabby;;Adoption
AA-Katie;Dog;Border Collie;;Adoption
AA-Porter;Dog;Beagle;Border Collie;Adoption
Pebbles - sponsor;Cat;Dilute Calico;Domestic Short Hair;Adoption
Gina;Cat;Domestic Short Hair;Domestic Short Hair;Adoption
Mimi;Cat;Domestic Short Hair;Tabby;Adoption
Micki;Dog;Black Labrador Retriever;American Staffordshire Terrier;Adoption
Starfish;Dog;American Staffordshire Terrier;American Pit Bull Terrier;Adoption
Rocky;Dog;Boxer;;Adoption
Hot Dog;Cat;Tabby;Domestic Short Hair;Adoption
Stormy;Cat;Domestic Short Hair;;Adoption
Misty;Dog;Labrador Retriever;Australian Shepherd;Adoption
Camille;Cat;Tabby;;Adoption
Paisley;Cat;Domestic Medium Hair;;Adoption
Argyle;Cat;Domestic Short Hair;;Adoption
Stripe;Cat;Domestic Short Hair;;Adoption
Jesse;Cat;Tiger;Tabby;Adoption
Jehosheba;Cat;Tiger;Tabby;Adoption
L-Macy;Dog;Shepherd;Basenji;Adoption
AWB-Blackjack;Dog;Catahoula Leopard Dog;;Adoption
Sunshine;Dog;Vizsla;;Adoption
Balto;Dog;German Shepherd Dog;American Pit Bull Terrier;Adoption
BISSETT;Cat;Domestic Short Hair;;Adoption
Gilbert;Cat;Domestic Short Hair;;Adoption
Jaguar;Cat;Tabby;Tuxedo;Adoption
Mamma Kitty;Cat;Tabby;;Adoption
Pedro;Cat;Tabby;;Adoption
Javelin;Cat;Tabby;;Adoption
Dancer;Cat;Domestic Short Hair;;Adoption
Jimmy;Cat;Tabby;Tuxedo;Adoption
Weber;Cat;Torbie;;Adoption
Ebony;Cat;Domestic Short Hair;Bombay;Adoption
Azalea;Cat;Domestic Short Hair;;Adoption
Hooch;Dog;Jindo (Korean);Belgian Shepherd Tervuren;Adoption
Sandler;Dog;Labrador Retriever;Boxer;Adoption
Gigi & Felix;Dog;Shepherd;Boxer;Adoption
Mandy;Dog;Labrador Retriever;Australian Shepherd;Adoption
Ginger Harms;Dog;Terrier;;Adoption
Sierra;Cat;Domestic Long Hair;;Adoption
Jelly Bean;Cat;Domestic Short Hair;;Adoption
Fairlane;Cat;Domestic Short Hair;;Adoption
Flex;Cat;Domestic Short Hair;;Adoption
Smores;Cat;Domestic Short Hair;;Adoption
Dusky;Cat;Domestic Short Hair;;Adoption
Bob;Dog;Beagle;;Adoption
Poko and Poncho;Dog;Plott Hound;;Adoption
Jenny;Dog;Labrador Retriever;;Adoption
Abril;Cat;Domestic Short Hair;;Adoption
Zhorbit (MI);Dog;Rat Terrier;;Adoption
Foster Homes Needed;Dog;Pit Bull Terrier;;Adoption
Odie;Dog;Terrier;Dachshund;Adoption
Scooby Doo- In Foster home;Dog;Chihuahua;;Adoption
JUMBO;Dog;American Bulldog;;Adoption
Bella;Dog;Miniature Pinscher;;Adoption
Winnie;Cat;Domestic Short Hair;;Adoption
Ranger;Dog;American Staffordshire Terrier;Weimaraner;Adoption
Bo;Dog;American Staffordshire Terrier;Weimaraner;Adoption
Zsa Zsa;Dog;Boxer;Mastiff;Adoption
Sandra Dee;Cat;Tabby;;Adoption
GEMMA;Dog;American Pit Bull Terrier;;Adoption
Unlisted Dog;Dog;Hound;;Adoption
Kimi 7804;Cat;Domestic Short Hair;Siamese;Adoption
Bruce;Cat;Tabby;Domestic Short Hair;Adoption
Dixie Belle Bishop;Dog;American Staffordshire Terrier;;Adoption
Momma;Dog;American Pit Bull Terrier;;Adoption
Duke;Dog;Border Collie;Labrador Retriever;Adoption
Pumpkin Pie;Cat;Domestic Short Hair;;Adoption
Angelica 10144;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Emmett;Cat;Domestic Short Hair;;Adoption
Betty Boop;Cat;Domestic Short Hair;;Adoption
Riley;Cat;Domestic Short Hair;;Adoption
Victoria;Cat;Domestic Short Hair;;Adoption
Pumpkin (Westhampton);Cat;Domestic Short Hair;;Adoption
Lilliana 11347;Cat;Domestic Short Hair;;Adoption
Dominiq;Cat;Domestic Short Hair;;Adoption
Peaches;Dog;Hound;Yellow Labrador Retriever;Adoption
Murphy;Dog;Pointer;;Adoption
Sandra Dee;Dog;Pit Bull Terrier;;Adoption
Ginger;Dog;Shepherd;;Adoption
Ace;Dog;Pit Bull Terrier;;Adoption
Remi;Dog;Pit Bull Terrier;;Adoption
Ambo;Dog;American Bulldog;;Adoption
Rico;Dog;Pomeranian;;Adoption
NUTMEG;Cat;Tabby;Domestic Medium Hair;Adoption
Bo;Dog;Chihuahua;;Adoption
Chatter Box 0103;Cat;Domestic Medium Hair;;Adoption
Mandy;Cat;Tabby;;Adoption
HELP FIND HARLEY;Dog;Shepherd;Corgi;Adoption
Minnie;Dog;Pit Bull Terrier;;Adoption
Chung Wang (and Sunshine);Cat;Tuxedo;Domestic Short Hair;Adoption
Lucy 2;Dog;Red Heeler;American Pit Bull Terrier;Adoption
Jesse 11186;Cat;Domestic Short Hair;Domestic Short Hair;Adoption
Suki;Cat;Domestic Short Hair;;Adoption
Baby cakes;Dog;Border Collie;;Adoption
Apricot and Buttercup;Cat;Extra-Toes Cat (Hemingway Polydactyl);Domestic Short Hair;Adoption
Capone;Dog;Retriever;;Adoption
Nora;Cat;Domestic Short Hair;;Adoption
Paloma;Cat;Domestic Short Hair;;Adoption
Nox;Dog;Labrador Retriever;;Adoption
Taizo;Cat;Siamese;Domestic Short Hair;Adoption
Axel;Dog;Shepherd;Plott Hound;Adoption
Callie;Cat;Calico;Domestic Short Hair;Adoption
Jenelle;Cat;Tortoiseshell;;Adoption
Hart;Cat;Tabby;;Adoption
Jet;Cat;Domestic Short Hair;;Adoption
Mamacita;Cat;Tabby;;Adoption
Buttons;Cat;Domestic Short Hair;;Adoption
Boots;Cat;Domestic Short Hair;;Adoption
Jemma;Cat;Domestic Short Hair;;Adoption
Candi;Cat;Calico;;Adoption
Courtesy Listing: Roscoe;Dog;American Pit Bull Terrier;;Adoption
TG-Degen;Cat;Tabby;;Adoption
Felix;Cat;Domestic Short Hair;;Adoption
Binx;Cat;Domestic Short Hair;;Adoption
Lucky;Dog;Pit Bull Terrier;;Adoption
Didi;Dog;Plott Hound;;Adoption
Terry;Dog;American Staffordshire Terrier;;Adoption
Baby Theodore;Dog;Terrier;Shih Tzu;Adoption
Wasabi FE1-8427;Cat;Domestic Short Hair;;Adoption
Chinese Shar-Pei *foster homes needed*;Dog;Shar Pei;;Adoption
Callie;Dog;Staffordshire Bull Terrier;;Adoption
Artemis;Dog;German Shepherd Dog;;Adoption
Fairfax;Cat;Domestic Long Hair;;Adoption
Kira;Dog;Border Collie;;Adoption
Kyli;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Kai;Dog;American Staffordshire Terrier;;Adoption
Rico;Dog;Chihuahua;;Adoption
Goblin;Cat;Domestic Long Hair;;Adoption
Bruce;Cat;Tuxedo;Domestic Short Hair;Adoption
PETE;Dog;Terrier;Field Spaniel;Adoption
Tatiana;Cat;Domestic Short Hair;;Adoption
Joey;Dog;Black Labrador Retriever;;Adoption
FORGET-ME-NOTS;Cat;Domestic Short Hair;;Adoption
Larry;Dog;Pekingese;;Adoption
Barn Cats;Cat;Domestic Short Hair;Domestic Medium Hair;Adoption
Merrybelle;Dog;Basset Hound;;Adoption
Bessie;Cat;Domestic Short Hair;;Adoption
Bossie;Cat;Domestic Short Hair;;Adoption
Holyfield;Dog;Black Labrador Retriever;Border Collie;Adoption
Mystic;Cat;Tuxedo;;Adoption
Sybil;Cat;Domestic Short Hair;;Adoption
Wishlist - Dog;Dog;Terrier;;Adoption
**California Pumpkin;Cat;Tortoiseshell;;Adoption
Sophie;Cat;Domestic Short Hair;;Adoption
Jumper;Cat;Domestic Short Hair;;Adoption
Chara - Foster Home Needed;Dog;German Shepherd Dog;;Adoption
Carson;Cat;Domestic Short Hair;;Adoption
Oscar;Cat;Domestic Short Hair;;Adoption
Sebastian;Dog;Chihuahua;;Adoption
Aries;Cat;Domestic Short Hair;;Adoption
Butterscotch;Cat;Domestic Short Hair;;Adoption
Eloise;Cat;Domestic Short Hair;;Adoption
Scrappy;Cat;Domestic Short Hair;;Adoption
Emerald 11353;Cat;Domestic Short Hair;;Adoption
Chili;Dog;Cattle Dog;American Staffordshire Terrier;Adoption
Thunder;Dog;Labrador Retriever;Pointer;Adoption
John Smith;Dog;Labrador Retriever;Pointer;Adoption
Tito;Dog;Corgi;;Adoption
Shaquille;Cat;Domestic Short Hair;;Adoption
Mikey;Cat;Domestic Short Hair;;Adoption
Ashley;Cat;Domestic Short Hair;;Adoption
Ben;Cat;Domestic Short Hair;;Adoption
Jerry;Cat;Domestic Short Hair;;Adoption
Vic;Dog;Chihuahua;Boston Terrier;Adoption
Cali;Dog;Pit Bull Terrier;;Adoption
Franklin (and Montgomery);Dog;Terrier;;Adoption
Jillian 11240;Cat;Domestic Short Hair;;Adoption
Bert  (and Bertie);Cat;Domestic Short Hair;;Adoption
Bertie (and Bert );Cat;Domestic Short Hair;;Adoption
Hana;Cat;Domestic Long Hair;;Adoption
Vaughn;Cat;Domestic Short Hair;;Adoption
Chiclet;Cat;Oriental Short Hair;;Adoption
Sassy;Cat;Domestic Short Hair;;Adoption
Chantilly;Cat;Snowshoe;Siamese;Adoption
Fantasia;Cat;Tabby;;Adoption
Windie;Cat;Domestic Short Hair;;Adoption
Garnet;Cat;Domestic Short Hair;;Adoption
Gizelda;Cat;Domestic Short Hair;;Adoption
Cisco;Cat;Tiger;Tabby;Adoption
Lace;Cat;Domestic Short Hair;;Adoption
Lambchop;Cat;Domestic Short Hair;;Adoption
Louie;Cat;Domestic Short Hair;;Adoption
Matisse;Cat;Domestic Medium Hair;;Adoption
Mo;Cat;Torbie;;Adoption
Shelby;Cat;Tortoiseshell;;Adoption
Gable;Dog;Bull Terrier;Great Dane;Adoption
Sully;Dog;Bull Terrier;Pit Bull Terrier;Adoption
Roger;Dog;Australian Terrier;Jack Russell Terrier (Parson Russell Terrier);Adoption
Miss Lucy;Cat;Tabby;Domestic Short Hair;Adoption
Zoomi;Dog;Maltese;Terrier;Adoption
Vanilla;Dog;Terrier;Maltese;Adoption
Enzo;Cat;Domestic Short Hair;Tabby;Adoption
Duke;Dog;German Shepherd Dog;;Adoption
Zeek;Dog;Catahoula Leopard Dog;Labrador Retriever;Adoption
Vanilla;Dog;Siberian Husky;;Adoption
Shing 6484;Cat;Domestic Short Hair;;Adoption
Thea Mom 6518;Cat;Domestic Short Hair;;Adoption
Dexter 11031;Cat;Domestic Short Hair;;Adoption
Tiny 10133;Cat;Domestic Short Hair;;Adoption
Newton;Dog;Chihuahua;Terrier;Adoption
Mac;Dog;Labrador Retriever;;Adoption
Rapunzel 10318;Cat;Domestic Short Hair;;Adoption
Hank;Cat;Domestic Short Hair;;Adoption
Taz III;Dog;American Pit Bull Terrier;;Adoption
Chester;Cat;Domestic Short Hair;;Adoption
Missy;Cat;Tabby;;Adoption
Rocky;Cat;Tabby;;Adoption
Spike;Dog;American Staffordshire Terrier;Weimaraner;Adoption
Axel 11720;Cat;Domestic Short Hair;;Adoption
Simba;Dog;American Pit Bull Terrier;;Adoption
Stella 11719;Cat;Domestic Short Hair;Russian Blue;Adoption
Midnight 8492;Cat;Domestic Short Hair;;Adoption
Domino 11725;Cat;Domestic Short Hair;Tuxedo;Adoption
Lulu;Dog;Bull Terrier;;Adoption
Juno-Canine Good Citizen;Dog;American Staffordshire Terrier;American Pit Bull Terrier;Adoption
Heart--Wants a SPONSOR pls;Dog;Beagle;;Adoption
Kershaw;Dog;Dachshund;Spaniel;Adoption
Tramp;Dog;Terrier;Chihuahua;Adoption
Peanut;Dog;Chihuahua;;Adoption
River;Dog;Catahoula Leopard Dog;;Adoption
***Not listed or other Dog;Dog;Border Collie;;Adoption
Courtesy Listing: Marco;Dog;American Pit Bull Terrier;;Adoption
Cookie;Dog;American Bulldog;;Adoption
Gibby;Cat;Domestic Medium Hair;;Adoption
Pogo;Cat;Domestic Short Hair;;Adoption
Tut;Cat;Domestic Short Hair;;Adoption
Cheepa;Cat;Domestic Short Hair;Bengal;Adoption
Sissy;Dog;American Pit Bull Terrier;;Adoption
"zz ""Myst"" courtesy listing";Cat;Domestic Short Hair;;Adoption
"zz ""Nala"" courtesy listing";Cat;Calico;;Adoption
"zz ""Dominic"" courtesy listing";Cat;Domestic Short Hair;;Adoption
Fielder 151721;Cat;Domestic Short Hair;;Adoption
AA-Anna;Dog;Golden Retriever;Shepherd;Adoption
Lincoln;Cat;Domestic Short Hair;;Adoption
Miata;Cat;Domestic Short Hair;;Adoption
